subset,k,farm_income_any_rentin_b,farm_income_any_rentin_se,farm_income_any_rentin_p,farm_income_any_rentin_first_stage_f,farm_income_any_rentin_partial_r2,farm_income_any_rentin_overid_p,farm_income_any_rentin_N,farm_income_any_rentin_clusters,farm_income_asinh_rentin_b,farm_income_asinh_rentin_se,farm_income_asinh_rentin_p,farm_income_asinh_rentin_first_stage_f,farm_income_asinh_rentin_partial_r2,farm_income_asinh_rentin_overid_p,farm_income_asinh_rentin_N,farm_income_asinh_rentin_clusters,baseline_bundle_any_rentin_b,baseline_bundle_any_rentin_se,baseline_bundle_any_rentin_p,baseline_bundle_any_rentin_first_stage_f,baseline_bundle_any_rentin_partial_r2,baseline_bundle_any_rentin_overid_p,baseline_bundle_any_rentin_N,baseline_bundle_any_rentin_clusters,baseline_bundle_asinh_rentin_b,baseline_bundle_asinh_rentin_se,baseline_bundle_asinh_rentin_p,baseline_bundle_asinh_rentin_first_stage_f,baseline_bundle_asinh_rentin_partial_r2,baseline_bundle_asinh_rentin_overid_p,baseline_bundle_asinh_rentin_N,baseline_bundle_asinh_rentin_clusters,Fmin,pmax_farm,pmax_base,overid_min,score
geo+raw+rugged+burden4,4,0.26952272679280465,0.12033780228480209,0.02510924437739992,11.09168981121862,0.2548211303463679,0.14021271034568294,2772,130,0.5924200154978361,0.2345977805158894,0.011561324624075331,11.094643890928173,0.2548555969211429,0.0376069649772538,2766,130,0.290740259923767,0.1458810751017827,0.04626198960090777,12.477369172730857,0.2523634766634446,0.5800084260718334,2532,128,0.6095084817980948,0.25411233941116973,0.016458832658991396,12.480415313792893,0.2523890098981205,0.41139623348595533,2526,128,11.09168981121862,0.02510924437739992,0.04626198960090777,0.0376069649772538,4
geo+rugged+dist+burden4,4,0.25738404888769895,0.11880749031698695,0.03028095408389042,11.044278814008262,0.24833468899191768,0.12591045177666005,2772,130,0.5721395802912065,0.22909408620598665,0.012510773134228437,11.04728421217677,0.24836873267079906,0.030218806729909065,2766,130,0.288869530393017,0.14715665894201388,0.04964537741234065,12.474058169061514,0.2469491495992111,0.552456002838112,2532,128,0.6008133500975578,0.2530550052673566,0.017585109634039142,12.477053747741204,0.2469728230431566,0.353794738435117,2526,128,11.044278814008262,0.03028095408389042,0.04964537741234065,0.030218806729909065,4
geo+area+dist+workload,4,0.2910204453501308,0.12908772837172017,0.024168546553964942,10.962515862936236,0.24520851099899432,0.17143542667587508,2772,130,0.6020703876332684,0.24149762509234432,0.012664401880811749,10.965629929899642,0.24523896770289333,0.041303128601693384,2766,130,0.316011759346377,0.15768716966629204,0.0450655286166286,12.1221666847814,0.2396338859736633,0.7613043050992255,2532,128,0.6223827683864269,0.2648255157459396,0.018765260074226298,12.12546128344185,0.2396590996524336,0.4382745192297016,2526,128,10.962515862936236,0.024168546553964942,0.0450655286166286,0.041303128601693384,4
area+dist+workload+burden4,4,0.2824976416651144,0.14155269699286,0.04596587593723167,10.946600088069445,0.18744541413971005,0.11668064235737674,2772,130,0.5556241997899044,0.2251426348563448,0.013591723380104836,10.948963141356952,0.18748438078706564,0.02445667156225817,2766,130,0.33279819862276994,0.18035509102821567,0.06500281924611251,12.058083793067999,0.18561063157942392,0.5530404319120041,2532,128,0.6241467289997367,0.2736580971449043,0.022563023079541722,12.060800717617791,0.1856398272689994,0.29435040487498576,2526,128,10.946600088069445,0.04596587593723167,0.06500281924611251,0.02445667156225817,4
geo+area+dist+costwork,4,0.2898692549299839,0.12840676478773258,0.023981232569594946,10.897861788896018,0.24495698073572658,0.16994234213225345,2772,130,0.603241173009069,0.2417096940146126,0.012569964677014767,10.900987034748024,0.24498790964082873,0.04105906708459672,2766,130,0.3152860482870955,0.1571088111532674,0.044770904526739486,12.060735678161015,0.23966293331161392,0.754018309079471,2532,128,0.6235498508159736,0.26481374476759967,0.01853899751738375,12.064030957394204,0.2396882174454814,0.43771919387219105,2526,128,10.897861788896018,0.023981232569594946,0.044770904526739486,0.04105906708459672,4
geo+raw+area+burden4,4,0.28243477091901836,0.12295973379204615,0.021620503821886627,10.835819137450537,0.25617880048075714,0.17133458750082942,2772,130,0.6187920730894793,0.2485503881878619,0.012788544988413086,10.838660762577742,0.25621087811841925,0.04734725650324456,2766,130,0.3004296823636574,0.1476808592711714,0.04191964439737461,12.00195496388393,0.25205069732100194,0.6851154429325372,2532,128,0.626405758852024,0.26237797066923874,0.016967210453743276,12.004998409875173,0.25207579464775764,0.4798051072512751,2526,128,10.835819137450537,0.021620503821886627,0.04191964439737461,0.04734725650324456,4
rugged+dist+workload+costwork,4,0.292151957402754,0.1321630213373004,0.027067543878444678,10.806344288588514,0.2287121148223924,0.15487793362083235,2772,130,0.5976847713898926,0.23794085775911009,0.012008149396236734,10.809344904384595,0.22874584569850276,0.03626203711241782,2766,130,0.3229673356874909,0.16345465188226607,0.048167983056395025,11.936828926417252,0.2241160120846789,0.7111019061386888,2532,128,0.6284742289273029,0.2676434297314758,0.018865538165796725,11.940023572522765,0.224143091582779,0.40131749544732265,2526,128,10.806344288588514,0.027067543878444678,0.048167983056395025,0.03626203711241782,4
raw+rugged+dist+workload,4,0.29215195740275374,0.13216302133730026,0.027067543878444678,10.80634428858848,0.2287121148223924,0.15487793362083235,2772,130,0.5976847713898938,0.23794085775911025,0.012008149396236512,10.809344904384751,0.22874584569850265,0.03626203711241782,2766,130,0.3229673356874904,0.16345465188226516,0.048167983056393915,11.936828926417146,0.2241160120846789,0.7111019061386888,2532,128,0.6284742289272973,0.2676434297314738,0.018865538165796725,11.940023572522584,0.224143091582779,0.4013174954474109,2526,128,10.80634428858848,0.027067543878444678,0.048167983056393915,0.03626203711241782,4
raw+rugged+dist+costwork,4,0.2921519574027522,0.1321630213373002,0.027067543878445344,10.806344288588475,0.2287121148223924,0.15487793362087277,2772,130,0.5976847713898948,0.2379408577591107,0.012008149396236512,10.809344904384774,0.22874584569850276,0.03626203711242293,2766,130,0.32296733568749014,0.16345465188226507,0.04816798305639414,11.936828926417151,0.2241160120846789,0.7111019061386888,2532,128,0.6284742289272995,0.2676434297314748,0.018865538165796947,11.94002357252255,0.2241430915827789,0.4013174954474109,2526,128,10.806344288588475,0.027067543878445344,0.04816798305639414,0.03626203711242293,4
raw+area+dist+costwork,4,0.2921519574027527,0.13216302133730007,0.02706754387844512,10.806344288588393,0.22871211482239218,0.15487793362081237,2772,130,0.5976847713898934,0.23794085775911034,0.012008149396236512,10.809344904384744,0.22874584569850265,0.03626203711242293,2766,130,0.3229673356874902,0.16345465188226507,0.04816798305639414,11.936828926417236,0.2241160120846789,0.7111019061385566,2532,128,0.6284742289272971,0.2676434297314737,0.018865538165796725,11.940023572522616,0.22414309158277912,0.401317495447455,2526,128,10.806344288588393,0.02706754387844512,0.04816798305639414,0.03626203711242293,4
raw+rugged+area+workload,4,0.2921519574027521,0.13216302133730015,0.027067543878445344,10.806344288588377,0.2287121148223924,0.15487793362087277,2772,130,0.5976847713898894,0.2379408577591089,0.012008149396236734,10.809344904384668,0.2287458456985031,0.03626203711241782,2766,130,0.3229673356874909,0.16345465188226563,0.04816798305639436,11.936828926417297,0.22411601208467902,0.7111019061385566,2532,128,0.6284742289272949,0.2676434297314737,0.01886553816579717,11.940023572522737,0.2241430915827789,0.40131749544732265,2526,128,10.806344288588377,0.027067543878445344,0.04816798305639436,0.03626203711241782,4
raw+area+dist+workload,4,0.29215195740275324,0.13216302133730026,0.0270675438784449,10.806344288588368,0.2287121148223923,0.15487793362081237,2772,130,0.5976847713898918,0.23794085775911006,0.012008149396236734,10.809344904384746,0.22874584569850243,0.03626203711241782,2766,130,0.3229673356874908,0.16345465188226518,0.04816798305639369,11.936828926417268,0.2241160120846788,0.7111019061386888,2532,128,0.6284742289272977,0.2676434297314741,0.018865538165796947,11.94002357252254,0.2241430915827789,0.40131749544732265,2526,128,10.806344288588368,0.0270675438784449,0.04816798305639369,0.03626203711241782,4
raw+rugged+area+costwork,4,0.29215195740275207,0.13216302133730015,0.027067543878445344,10.80634428858833,0.2287121148223923,0.15487793362081237,2772,130,0.5976847713898917,0.23794085775910978,0.012008149396236734,10.809344904384679,0.22874584569850254,0.03626203711241782,2766,130,0.3229673356874905,0.1634546518822654,0.04816798305639436,11.936828926417343,0.2241160120846789,0.7111019061386888,2532,128,0.6284742289272967,0.2676434297314739,0.018865538165796947,11.940023572522662,0.2241430915827789,0.4013174954474109,2526,128,10.80634428858833,0.027067543878445344,0.04816798305639436,0.03626203711241782,4
rugged+area+workload+costwork,4,0.29215195740275296,0.13216302133729996,0.027067543878444678,10.806344288588303,0.2287121148223923,0.15487793362081237,2772,130,0.5976847713898918,0.2379408577591097,0.012008149396236512,10.80934490438459,0.22874584569850254,0.03626203711241782,2766,130,0.3229673356874917,0.1634546518822654,0.04816798305639347,11.936828926417338,0.2241160120846789,0.7111019061386888,2532,128,0.6284742289272955,0.26764342973147326,0.018865538165796947,11.940023572522634,0.2241430915827789,0.40131749544732265,2526,128,10.806344288588303,0.027067543878444678,0.04816798305639347,0.03626203711241782,4
rugged+area+dist+costwork,4,0.2921519574027524,0.13216302133730012,0.027067543878445344,10.806344288588296,0.22871211482239218,0.15487793362081237,2772,130,0.5976847713898927,0.23794085775911028,0.012008149396236734,10.809344904384647,0.22874584569850254,0.03626203711241782,2766,130,0.3229673356874906,0.1634546518822653,0.04816798305639414,11.93682892641725,0.2241160120846789,0.7111019061386888,2532,128,0.6284742289272989,0.2676434297314745,0.018865538165796725,11.940023572522584,0.224143091582779,0.4013174954474109,2526,128,10.806344288588296,0.027067543878445344,0.04816798305639414,0.03626203711241782,4
rugged+area+dist+workload,4,0.29215195740275285,0.13216302133730018,0.02706754387844512,10.806344288588294,0.2287121148223924,0.15487793362081237,2772,130,0.5976847713898933,0.23794085775910984,0.012008149396236512,10.809344904384643,0.22874584569850254,0.03626203711242293,2766,130,0.3229673356874907,0.1634546518822654,0.04816798305639414,11.93682892641724,0.2241160120846789,0.7111019061386888,2532,128,0.628474228927298,0.26764342973147426,0.018865538165796947,11.940023572522595,0.2241430915827789,0.40131749544732265,2526,128,10.806344288588294,0.02706754387844512,0.04816798305639414,0.03626203711242293,4
area+dist+workload+costwork,4,0.29215195740275435,0.13216302133730043,0.027067543878444456,10.806344288588278,0.2287121148223924,0.15487793362081237,2772,130,0.5976847713898913,0.23794085775911,0.012008149396236734,10.809344904384645,0.22874584569850254,0.03626203711241782,2766,130,0.3229673356874909,0.16345465188226574,0.04816798305639458,11.936828926417304,0.22411601208467868,0.7111019061386888,2532,128,0.6284742289272893,0.26764342973147337,0.018865538165798057,11.940023572522572,0.2241430915827789,0.40131749544732265,2526,128,10.806344288588278,0.027067543878444456,0.04816798305639458,0.03626203711241782,4
geo+area+dist+burden4,4,0.2718403020763602,0.12150433812823683,0.025267466866245814,10.749578643337077,0.2492459729377967,0.15168898198363912,2772,130,0.6015426684418715,0.24330398208070705,0.01342124915034848,10.752524241754418,0.24927792584677755,0.03757255581334251,2766,130,0.2997179267168697,0.14917816208847404,0.044523628940677185,11.949625997125974,0.24616543108154454,0.654976016186956,2532,128,0.6198334901961011,0.261686733337211,0.017855129635175215,11.952668206967815,0.24618890345726063,0.41442357911791594,2526,128,10.749578643337077,0.025267466866245814,0.044523628940677185,0.03757255581334251,4
net+area+dist,3,0.28577198689207606,0.12492938444708265,0.02216851290186761,10.68016373545271,0.2608950836542159,0.09661531714839688,2772,130,0.6041434197570457,0.24438904107258144,0.013433843330036943,10.683183914050261,0.26092279077750735,0.019222132200878983,2766,130,0.3084696860987143,0.1525013454502133,0.04310055946929259,12.065137491949287,0.25473679084478384,0.6532179750676337,2532,128,0.6141386749799973,0.26188488582890446,0.019023451980581862,12.068195886546235,0.25475981864517383,0.2837609258828222,2526,128,10.68016373545271,0.02216851290186761,0.04310055946929259,0.019222132200878983,4
net+raw+area,3,0.2960557369091102,0.12725997090862112,0.019998000386439063,10.488890932687259,0.26098811174250913,0.10969321810385246,2772,130,0.6242005003084561,0.2501353524475259,0.012579714961761468,10.491773687973899,0.26101815862724576,0.02472500559347246,2766,130,0.30978239572732247,0.15184980518588573,0.041344558537597775,11.81148777760706,0.2544700429238048,0.6562242367528098,2532,128,0.6257151861115631,0.26366092557221815,0.017635603620852036,11.814473724604353,0.2544960251445614,0.3353104442966567,2526,128,10.488890932687259,0.019998000386439063,0.041344558537597775,0.02472500559347246,4
geo+area+dist,3,0.28797465952272855,0.12741494556843416,0.02381302857808021,10.462327008501447,0.24482407903426495,0.08590650913500908,2772,130,0.604476551012011,0.2419981829414896,0.012494702803404811,10.465319087184213,0.24485556610599357,0.016835980156300945,2766,130,0.31583930781464586,0.15754105414138778,0.044983752017047074,11.826843006846639,0.23962972837657626,0.5940362651812316,2532,128,0.6227149956211407,0.26482854715591475,0.018703457139692237,11.829851870496888,0.23965496519090002,0.25798341714141815,2526,128,10.462327008501447,0.02381302857808021,0.044983752017047074,0.016835980156300945,4
geo+net+area,3,0.30030235247288006,0.12820965275265117,0.019166551402566956,10.419210030900581,0.2614831981807949,0.11640083697638204,2772,130,0.6326055713596539,0.25261970163746805,0.012273507088929492,10.422026829628841,0.2615141122177288,0.0279530001993461,2766,130,0.3097436525189806,0.15129211402836912,0.04062649279394215,11.718624927756805,0.2547944336824045,0.6534262905140942,2532,128,0.6300663644828732,0.2641817733737767,0.017080380527834782,11.721575628284768,0.2548216342598776,0.3612956864680328,2526,128,10.419210030900581,0.019166551402566956,0.04062649279394215,0.0279530001993461,4
raw+area+dist+burden4,4,0.2783685998901169,0.12595493110578473,0.02710064318911254,10.412228045563864,0.23016185271282374,0.14337778558252778,2772,130,0.6017455309879275,0.2397290121981356,0.012069449928214793,10.415311727053968,0.23019786110377827,0.034231940417358664,2766,130,0.3120297746920148,0.15693721030344807,0.046784493978527575,11.581752722174816,0.22765341355127433,0.6426117740468522,2532,128,0.6311734235531015,0.2657774063453106,0.017557523610866044,11.584915077423089,0.22767984163534893,0.38902105015524757,2526,128,10.412228045563864,0.02710064318911254,0.046784493978527575,0.034231940417358664,4
raw+rugged+dist+burden4,4,0.2783685998901176,0.12595493110578493,0.027100643189112317,10.412228045563795,0.23016185271282386,0.14337778558254666,2772,130,0.6017455309879326,0.23972901219813667,0.01206944992821457,10.415311727053975,0.23019786110377827,0.034231940417358664,2766,130,0.31202977469201504,0.15693721030344818,0.046784493978527575,11.58175272217487,0.22765341355127422,0.6426117740468522,2532,128,0.6311734235531008,0.26577740634531044,0.017557523610866266,11.584915077423037,0.22767984163534893,0.38902105015516053,2526,128,10.412228045563795,0.027100643189112317,0.046784493978527575,0.034231940417358664,4
raw+rugged+area+burden4,4,0.2783685998901166,0.12595493110578487,0.02710064318911276,10.412228045563687,0.23016185271282386,0.14337778558248981,2772,130,0.601745530987939,0.23972901219813766,0.012069449928213904,10.415311727053778,0.23019786110377816,0.034231940417358664,2766,130,0.31202977469201415,0.1569372103034483,0.04678449397852824,11.58175272217468,0.22765341355127422,0.6426117740468522,2532,128,0.6311734235531008,0.2657774063453106,0.017557523610866266,11.584915077423144,0.22767984163534893,0.38902105015511923,2526,128,10.412228045563687,0.02710064318911276,0.04678449397852824,0.034231940417358664,4
rugged+area+dist+burden4,4,0.2783685998901152,0.12595493110578457,0.027100643189113205,10.412228045563616,0.23016185271282386,0.14337778558248981,2772,130,0.6017455309879373,0.23972901219813728,0.012069449928214127,10.415311727053766,0.23019786110377816,0.03423194041736333,2766,130,0.3120297746920147,0.1569372103034482,0.0467844939785278,11.581752722174768,0.2276534135512741,0.6426117740468522,2532,128,0.6311734235531016,0.26577740634531116,0.017557523610866266,11.584915077423076,0.22767984163534893,0.38902105015524757,2526,128,10.412228045563616,0.027100643189113205,0.0467844939785278,0.03423194041736333,4
geo+raw+area,3,0.29552265604767375,0.12803836354775455,0.020994743849904518,10.408601042547984,0.2531127175144352,0.10060990436551398,2772,130,0.6212720383942774,0.24805809705774667,0.012260988521864302,10.411507762248469,0.25314422791784763,0.021857695072239003,2766,130,0.31336784771627313,0.15443818353806646,0.042449866825375215,11.733256476762168,0.2471267609796982,0.6280204783789396,2532,128,0.628172745540526,0.26484455316656547,0.017699058916508026,11.736238228717754,0.24715328821121363,0.30901279827537653,2526,128,10.408601042547984,0.020994743849904518,0.042449866825375215,0.021857695072239003,4
raw+rugged+dist,3,0.2885376208788714,0.13010501061492954,0.02657333362473291,10.317125072292779,0.22819674720029504,0.0755714002745359,2772,130,0.6009700308338961,0.23851881121596605,0.011749101309257881,10.320057364222412,0.228231771051977,0.01450705569307742,2766,130,0.322574488851898,0.16309459016364244,0.04794711600565282,11.672558192248315,0.2240932568499201,0.5300004020258327,2532,128,0.6293718476885968,0.2676482289878899,0.01869844597957715,11.675497354554572,0.2241204006725146,0.23032843909556167,2526,128,10.317125072292779,0.02657333362473291,0.04794711600565282,0.01450705569307742,4
raw+rugged+area,3,0.28853762087887136,0.1301050106149293,0.026573333624732687,10.317125072292718,0.22819674720029504,0.0755714002745359,2772,130,0.6009700308338948,0.23851881121596508,0.011749101309257659,10.320057364222315,0.228231771051977,0.0145070556930752,2766,130,0.322574488851897,0.1630945901636423,0.04794711600565327,11.67255819224837,0.2240932568499201,0.5300004020258327,2532,128,0.6293718476885966,0.2676482289878899,0.01869844597957715,11.67549735455478,0.2241204006725146,0.23032843909556167,2526,128,10.317125072292718,0.026573333624732687,0.04794711600565327,0.0145070556930752,4
raw+area+dist,3,0.288537620878871,0.13010501061492954,0.02657333362473313,10.31712507229271,0.22819674720029526,0.07557140027454756,2772,130,0.6009700308338954,0.23851881121596566,0.011749101309257659,10.320057364222338,0.22823177105197734,0.01450705569307742,2766,130,0.3225744888518978,0.16309459016364208,0.04794711600565238,11.672558192248284,0.2240932568499202,0.5300004020258327,2532,128,0.6293718476885977,0.2676482289878899,0.018698445979576928,11.675497354554693,0.22412040067251449,0.23032843909556167,2526,128,10.31712507229271,0.02657333362473313,0.04794711600565238,0.01450705569307742,4
rugged+area+dist,3,0.2885376208788689,0.13010501061492905,0.026573333624733575,10.317125072292672,0.22819674720029526,0.07557140027454756,2772,130,0.6009700308338933,0.2385188112159649,0.011749101309257659,10.32005736422223,0.22823177105197667,0.0145070556930752,2766,130,0.32257448885189755,0.16309459016364244,0.047947116005653045,11.672558192248324,0.2240932568499201,0.5300004020256837,2532,128,0.6293718476885972,0.2676482289878901,0.01869844597957715,11.675497354554667,0.2241204006725146,0.23032843909556167,2526,128,10.317125072292672,0.026573333624733575,0.047947116005653045,0.0145070556930752,4
net+rugged+area,3,0.3108971430188201,0.13047028970441416,0.017177042136992116,10.277433477352698,0.2648592962313018,0.13938039845293426,2772,130,0.654137448978532,0.2592276214075915,0.011622296350630279,10.280038887730587,0.26489189472109453,0.04137695823820575,2766,130,0.30695755985929846,0.1485695126676494,0.03882025208059514,11.527459371726437,0.2576487394856114,0.6270296124683654,2532,128,0.6388983513806936,0.264465945386562,0.01570043478424088,11.530299786179281,0.2576789532776709,0.44463427095912744,2526,128,10.277433477352698,0.017177042136992116,0.03882025208059514,0.04137695823820575,4
area+workload+costwork,3,0.16944023146520398,0.13871609540877067,0.22190080029684855,14.467535612910218,0.1777401112742032,0.2919132628729886,2772,130,0.2819574408669589,0.2053402439241492,0.1697140679148943,14.470718834926013,0.17775353949538952,0.5227135004407759,2766,130,0.2745629746176129,0.1857787711977803,0.13943378455346989,16.157209809850833,0.17532850831813096,0.6350969156672142,2532,128,0.4271420592420527,0.24919041858919883,0.08650685227883881,16.16199060516426,0.17533504542059386,0.9076957421716869,2526,128,14.467535612910218,0.22190080029684855,0.13943378455346989,0.2919132628729886,3
raw+area+workload,3,0.16944023146520357,0.13871609540877064,0.22190080029684944,14.467535612910128,0.1777401112742032,0.2919132628729886,2772,130,0.28195744086695723,0.20534024392414932,0.16971406791489718,14.47071883492602,0.17775353949538975,0.5227135004407759,2766,130,0.27456297461761325,0.18577877119777983,0.13943378455346855,16.157209809850887,0.17532850831813085,0.6350969156672142,2532,128,0.4271420592420529,0.24919041858919813,0.0865068522788377,16.161990605164302,0.17533504542059375,0.9076957421716869,2526,128,14.467535612910128,0.22190080029684944,0.13943378455346855,0.2919132628729886,3
raw+area+costwork,3,0.1694402314652025,0.13871609540877056,0.2219008002968521,14.467535612910108,0.1777401112742032,0.2919132628729886,2772,130,0.2819574408669559,0.20534024392414882,0.16971406791489807,14.470718834925982,0.17775353949538952,0.5227135004407759,2766,130,0.2745629746176132,0.1857787711977803,0.13943378455346944,16.157209809850812,0.17532850831813085,0.6350969156672142,2532,128,0.4271420592420528,0.24919041858919821,0.08650685227883792,16.16199060516428,0.17533504542059375,0.9076957421716869,2526,128,14.467535612910108,0.2219008002968521,0.13943378455346944,0.2919132628729886,3
area+costwork+burden4,3,0.18788641668169476,0.15169781014495395,0.2155095224818151,13.99593715744351,0.1627399221839113,0.29307534934824453,2772,130,0.2972364101148361,0.22008708910890726,0.17684284251187687,13.99892881748254,0.1627588265594213,0.5026165727567011,2766,130,0.2786009804350741,0.19495243335548654,0.15298366323618828,15.60850297614915,0.16067371019448706,0.5709504578351137,2532,128,0.44057849178722874,0.2577853857971462,0.08743423166769371,15.613094768269367,0.16068575110711902,0.9170771619596824,2526,128,13.99593715744351,0.2155095224818151,0.15298366323618828,0.29307534934824453,3
area+workload+burden4,3,0.16798998652400537,0.14475378555335727,0.2458362468878592,13.681059606682044,0.16096607922621042,0.2893614567845124,2772,130,0.2727576824017381,0.21457898702606876,0.20368257892283603,13.684142133996607,0.16098475089589281,0.5273172132011579,2766,130,0.27537008383092665,0.1927172979136432,0.15303844156651336,15.30693565569986,0.16018170854701375,0.5592195070023283,2532,128,0.43288406519425515,0.2550735783244968,0.08967872301791413,15.311482525744953,0.16019201611313116,0.9010269353690257,2526,128,13.681059606682044,0.2458362468878592,0.15303844156651336,0.2893614567845124,3
area+burden4,2,0.16185881881963848,0.14259652988539367,0.25634077318931703,13.525491902673565,0.16086778813619518,0.389699656682551,2772,130,0.26555604640640457,0.21287481200943018,0.21222331202730071,13.528146479820837,0.16088623883557318,0.5706857515459229,2766,130,0.276520380051822,0.1935137799221276,0.15302029197958222,15.297809948849498,0.16010797485924022,0.2971746999793585,2532,128,0.4351886618005646,0.2559532818938867,0.08908090344822184,15.302025625833977,0.1601187923762275,0.7591135024085979,2526,128,13.525491902673565,0.25634077318931703,0.15302029197958222,0.2971746999793585,3
area+costwork,2,0.2185321493395277,0.17063629103630132,0.20030266056349477,13.278318226514283,0.15208143923744732,0.1192099617910285,2772,130,0.33371142871575,0.23972250413742072,0.16390003669145248,13.280341594417372,0.15210483122921326,0.2896003074581244,2766,130,0.2616746200510216,0.19474171431717563,0.1790451207822379,14.849859088810955,0.1502813912246317,0.413862257114076,2532,128,0.4454930271000952,0.25902653150036753,0.08545532634180741,14.853992631174648,0.15029958286646805,0.6791958146864547,2526,128,13.278318226514283,0.20030266056349477,0.1790451207822379,0.1192099617910285,3
raw+area+burden4,3,0.12670010007489857,0.13051151603405936,0.33164971324443826,13.263945679762035,0.16408789137278312,0.29276661717502894,2772,130,0.22727509241694283,0.2034816411337767,0.2640235355385929,13.267187835403513,0.1641037998359166,0.5855336177325567,2766,130,0.2606830284224873,0.18269481431804677,0.1536153517036074,14.95787559772914,0.16542142527288184,0.5267523097216407,2532,128,0.4104735186327112,0.24559014384561972,0.09464739608029338,14.962320766778069,0.16542689021913592,0.8694987376956758,2526,128,13.263945679762035,0.33164971324443826,0.1536153517036074,0.29276661717502894,3
area+dist,2,0.0693119559183133,0.13391156416155287,0.6047408717561673,13.128316615308023,0.12645183473057953,0.17538141182918154,2772,130,0.1278409064990642,0.2514905221050066,0.6112199008720831,13.132512168340906,0.1264755749924089,0.05919151650620591,2766,130,0.20767907142064385,0.17991477595694366,0.24836934784745868,15.830100453291935,0.13270889307647993,0.8951982261464949,2532,128,0.3658890266136926,0.24536458165106767,0.13590753627266627,15.834604949695205,0.13272024660528725,0.2758241657072781,2526,128,13.128316615308023,0.6112199008720831,0.24836934784745868,0.05919151650620591,3
raw+area,2,0.08507298743516702,0.12323843800434846,0.48999792751087234,12.404866457020043,0.1602586127613047,0.8205920060864762,2772,130,0.1804686810504836,0.20558357498686086,0.3800326775264744,12.40783227412333,0.1602739397885966,0.9332433739021938,2766,130,0.24624989113862306,0.1772391360761513,0.16472172097251225,14.40292376969741,0.16382969889140042,0.6277589211161589,2532,128,0.395167359067432,0.24137120685288863,0.10159351666683514,14.406875786298736,0.16383352506428694,0.9744147072963956,2526,128,12.404866457020043,0.48999792751087234,0.16472172097251225,0.6277589211161589,3
area+workload,2,0.14158569636346766,0.15196755473202597,0.3515000035538387,10.988301713738588,0.12658487670852492,0.15007336539331517,2772,130,0.23690415002455065,0.24657353647667435,0.3366602928330895,10.99041124120589,0.12661377080809477,0.26096160854129624,2766,130,0.21766838694104784,0.181782273457045,0.23114577012388482,12.574629061306414,0.13172712682737175,0.6504128059231552,2532,128,0.4093066760682369,0.25029424362579095,0.10198575546409039,12.57826176949721,0.1317446072101447,0.6653102697066733,2526,128,10.988301713738588,0.3515000035538387,0.23114577012388482,0.15007336539331517,3
area,1,0.10253890302660658,0.13992009819387982,0.4636566393933501,10.58004821852634,0.12448235322518253,,2772,130,0.1907697849341549,0.2483015452083386,0.44230967376074126,10.582130352570942,0.12451055934213318,,2766,130,0.2105794439548101,0.17879054546355008,0.23887648357553948,12.293357836623528,0.1309518375501596,,2532,128,0.39892426974931305,0.2487289519195336,0.10874681870707281,12.296635568380854,0.130967735099211,,2526,128,10.58004821852634,0.4636566393933501,0.23887648357553948,,3
geo+net,2,0.2859035968936351,0.1255057722194329,0.022725890318275876,8.638564130612817,0.2590722176794511,0.11773270756646614,2772,130,0.5995002790577147,0.23376401786108766,0.01033087164835278,8.640000791443926,0.25910647706808354,0.020593628665657948,2766,130,0.30395444398613364,0.1506745867359673,0.04366518457955415,9.509857879802338,0.2539438662099869,0.8862777654898893,2532,128,0.6186568119499997,0.2579203901714722,0.016456320148424908,9.51122349654978,0.25397195971852704,0.2318009689445727,2526,128,8.638564130612817,0.022725890318275876,0.04366518457955415,0.020593628665657948,3
net+raw,2,0.28094985886538254,0.12452208973447572,0.024056540144998584,8.621575522455705,0.25838906965017927,0.10967739307570423,2772,130,0.5894768910477521,0.2306920559371247,0.010611021366392137,8.623044314209277,0.25842257526964374,0.01861275772791482,2766,130,0.30366869632009796,0.15125843753396284,0.04468422760695612,9.506073447993844,0.2535027703695837,0.8428902491446879,2532,128,0.6135352200276681,0.2570672385000661,0.01700164516473368,9.50745711423118,0.25352969738419096,0.20932865661508915,2526,128,8.621575522455705,0.024056540144998584,0.04468422760695612,0.01861275772791482,3
net+dist,2,0.26930138713853213,0.12215347833458183,0.02748112429053906,8.59911959197179,0.2579442650055439,0.09527999397193287,2772,130,0.5663419240682808,0.22403285315944613,0.011473350077915168,8.600616771356274,0.25797558021041445,0.015497463505291686,2766,130,0.3017982683903814,0.15198288782999497,0.04706237012245462,9.512899462820785,0.2535394926289257,0.7540591198223319,2532,128,0.6005301539967653,0.25473966267292214,0.018402073976973687,9.514290304208721,0.2535635330037215,0.16971476613081238,2526,128,8.59911959197179,0.02748112429053906,0.04706237012245462,0.015497463505291686,3
geo+raw,2,0.2808888383129355,0.1255012437270434,0.025212194575694458,8.442399921581792,0.25097223931344015,0.10497159488452079,2772,130,0.5878922504798738,0.23011420505594893,0.010625349710621457,8.443888896901683,0.25100670821911963,0.017530180526280303,2766,130,0.3077769249600196,0.15390193404343208,0.04551917126302363,9.311559219920255,0.24643439366432707,0.815693444048305,2532,128,0.6170689653642412,0.2591287568503711,0.017250633492559952,9.312957713847673,0.24646163517667852,0.1963303321764055,2526,128,8.442399921581792,0.025212194575694458,0.04551917126302363,0.017530180526280303,3
