scope,anchor,design,a3_group,orientation,outcome,outcome_label,family,fe,term,b,se,p,N,clusters,mean_y,status
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,high-insecurity DID,0.686615673902618,0.11827152975199465,6.420560162185596e-09,834,89,1.0052117263843647,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,low-insecurity DID,0.251451633045579,0.12839083817732191,0.050173036013949186,824,89,1.0052117263843647,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,high-minus-low differential,1.524910007764917,0.10533440117292903,1.6970514120621234e-47,824,89,1.0052117263843647,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,high-insecurity DID,1.7763616408104959,0.1541146461388272,9.730670492605583e-31,824,89,1.0052117263843647,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,low-insecurity DID,0.029120288085751792,0.06547499194253319,0.6564972808311864,834,89,0.27231270358306187,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,high-minus-low differential,0.08504337340995012,0.0911762495689739,0.35095627510946104,834,89,0.27231270358306187,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,high-insecurity DID,0.11416366149570191,0.05649948288036823,0.04331971031824291,834,89,0.27231270358306187,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,low-insecurity DID,0.07447373358896617,0.06520778153796217,0.25341292524209413,824,89,0.27231270358306187,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,high-minus-low differential,0.08554535967464244,0.04921152267024958,0.08215449578010287,824,89,0.27231270358306187,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,high-insecurity DID,0.1600190932636086,0.07561711921663186,0.03432988614576625,824,89,0.27231270358306187,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,low-insecurity DID,0.011734582289086633,0.05872015100134603,0.8416064185390024,808,87,0.25815036593479707,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,high-minus-low differential,0.12184766539286736,0.08456077689818188,0.1495994306562208,808,87,0.25815036593479707,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,high-insecurity DID,0.13358224768195398,0.06093926591750358,0.02837550573313136,808,87,0.25815036593479707,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,low-insecurity DID,0.05638330786350902,0.07411450284091203,0.44680076307616845,796,86,0.25815036593479707,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,high-minus-low differential,0.1235870818329671,0.05256366581056029,0.018713555541991285,796,86,0.25815036593479707,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,high-insecurity DID,0.1799703896964761,0.0791646992155056,0.023004092122963993,796,86,0.25815036593479707,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,stackyear,low-insecurity DID,-0.13695625414800733,0.09925377324753401,0.16762993262684445,826,88,0.5916230366492147,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,stackyear,high-minus-low differential,-0.1480989429383466,0.12300122678225861,0.2285724034177108,826,88,0.5916230366492147,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,stackyear,high-insecurity DID,-0.28505519708635396,0.0683221877414368,3.0164619078279794e-05,826,88,0.5916230366492147,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,provyear,low-insecurity DID,0.009753189350437445,0.14781889404765194,0.9473932167295261,816,88,0.5916230366492147,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,provyear,high-minus-low differential,-0.39879889237147376,0.07910454174018837,4.6209999621928685e-07,816,88,0.5916230366492147,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,rb_farm_any,Any own-farm production,farm-exit,provyear,high-insecurity DID,-0.3890457030210363,0.16592476190543873,0.019041805552860135,816,88,0.5916230366492147,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,low-insecurity DID,-2.63333467450763,0.851441062872005,0.0019827947399730546,826,89,2.3369805655684512,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,high-minus-low differential,-0.40332946034024253,1.0756329677177012,0.7076832161477455,826,89,2.3369805655684512,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,stackyear,high-insecurity DID,-3.0366641348478725,0.6247071185740709,1.1682936612864963e-06,826,89,2.3369805655684512,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,low-insecurity DID,-1.4806117403694086,0.8779726432094599,0.0917190719632627,816,89,2.3369805655684512,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,high-minus-low differential,-3.7972561470686106,0.6005135089027455,2.559552779445224e-10,816,89,2.3369805655684512,ok
mech,completed_t,high-minus-low A3 within farmdep bottom,high-minus-low,farmdep bottom,asinh_rb_inc_farm_w99,asinh farm income,farm-exit,provyear,high-insecurity DID,-5.277867887438019,0.9703673604353753,5.356811885389566e-08,816,89,2.3369805655684512,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,stackyear,low-insecurity DID,-0.010725353354962672,0.06788490421252498,0.8744621557928334,1034,97,0.1813349084465446,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,stackyear,high-minus-low differential,0.1855352999611389,0.09290577392295685,0.04582229564665773,1034,97,0.1813349084465446,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,stackyear,high-insecurity DID,0.17480994660617624,0.0650100733511334,0.007167348872692,1034,97,0.1813349084465446,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,provyear,low-insecurity DID,-0.5322807533645102,0.041424160152310006,8.654074634325082e-38,1024,95,0.1813349084465446,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,provyear,high-minus-low differential,0.19397742039547936,0.10105012303407779,0.05490643727070186,1024,95,0.1813349084465446,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,any_rentin,Any rented-in land,rent-in,provyear,high-insecurity DID,-0.3383033329690308,0.10582583473453747,0.001389644063426162,1024,95,0.1813349084465446,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,stackyear,low-insecurity DID,-0.08098999851278839,0.12492819484622811,0.5167958525360701,1034,97,0.40349598344453985,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,stackyear,high-minus-low differential,0.4598133074528822,0.19267898324106725,0.017013229676985653,1034,97,0.40349598344453985,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,stackyear,high-insecurity DID,0.3788233089400938,0.14928088557369437,0.011159810145683747,1034,97,0.40349598344453985,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,provyear,low-insecurity DID,-1.1028499099791471,0.12552934774263025,1.5554013619461831e-18,1024,95,0.40349598344453985,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,provyear,high-minus-low differential,0.45308868357776055,0.20681251768919798,0.028464931492081885,1024,95,0.40349598344453985,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,asinh_rentin,asinh rented-in area,rent-in,provyear,high-insecurity DID,-0.6497612264013866,0.22817545985546514,0.004404492303568605,1024,95,0.40349598344453985,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,low-insecurity DID,-0.01454171084156866,0.0676579346518139,0.8298219991407818,1034,97,0.16666666666666666,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,high-minus-low differential,0.19963168059863934,0.09229482201316888,0.030542862524376366,1034,97,0.16666666666666666,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,stackyear,high-insecurity DID,0.18508996975707068,0.06408196702446141,0.003872913570330402,1034,97,0.16666666666666666,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,low-insecurity DID,-0.5337903037691486,0.04165172822366361,1.3416282915789636e-37,1024,95,0.16666666666666666,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,high-minus-low differential,0.19893737172500467,0.10053097025324538,0.047831036096017174,1024,95,0.16666666666666666,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,rentin_and_farm_any,Rent-in and own-farm production,rent-in,provyear,high-insecurity DID,-0.3348529320441439,0.10596600298836654,0.0015776728596413197,1024,95,0.16666666666666666,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,low-insecurity DID,-0.21253707806826752,0.07693843539651302,0.005737278061949687,1098,99,0.23934053439454236,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,high-minus-low differential,0.3532574834622053,0.30108627476782707,0.2406848992829378,1098,99,0.23934053439454236,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,stackyear,high-insecurity DID,0.1407204053939378,0.2915742245369969,0.6293634977128877,1098,99,0.23934053439454236,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,low-insecurity DID,-0.06610748903677291,0.07197140705090667,0.3583444230225812,1090,98,0.23934053439454236,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,high-minus-low differential,0.44553264005163606,0.3046855604179033,0.14366715907875255,1090,98,0.23934053439454236,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_n,Current nonfarm workers,nonfarm,provyear,high-insecurity DID,0.3794251510148632,0.31455501637797534,0.2277294891509566,1090,98,0.23934053439454236,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,low-insecurity DID,-0.05267152840261697,0.04300555365607845,0.2206652525207219,1098,99,0.04263786242183058,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,high-minus-low differential,0.09437595104096683,0.06216135403039354,0.1289535143083731,1098,99,0.04263786242183058,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,stackyear,high-insecurity DID,0.04170442263834986,0.04518069979027992,0.3559767930632529,1098,99,0.04263786242183058,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,low-insecurity DID,-0.01237705153900364,0.03971060291037422,0.7552827562612423,1090,98,0.04263786242183058,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,high-minus-low differential,0.11477640824647672,0.07333361106845734,0.11755315447196116,1090,98,0.04263786242183058,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,ib_nonfarm_curr_ge2,At least two current nonfarm workers,nonfarm,provyear,high-insecurity DID,0.10239935670747308,0.08407014359940236,0.22321528598069207,1090,98,0.04263786242183058,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,low-insecurity DID,-0.009852250810782896,0.027195576226775205,0.7171472681962421,1034,97,0.03366804489072652,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,high-minus-low differential,0.005175593389134057,0.033797142780604514,0.8782902303811052,1034,97,0.03366804489072652,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,stackyear,high-insecurity DID,-0.004676657421648839,0.021546679564155333,0.8281711651575981,1034,97,0.03366804489072652,ok
mech,completed_t,high-minus-low A3 within farmdep top,high-minus-low,farmdep top,nonfarm_ge2_no_rentin,>=2 nonfarm workers without rent-in,nonfarm,provyear,low-insecurity DID,-0.017411207394958356,0.051242481926827704,0.7340216683485229,1024,95,0.03366804489072652,ok
